blue_wins,first_blood,dragons,heralds,experience,kills,assists,towers_destroyed,wards_placed,wards_destroyed,cs_per_min,gold_per_min,avg_level,elite_monsters,total_jungle_minions_killed
0,0,0,0,-2275,-4,-4,0,-6,-1,-1.1000000000000014,-153.10000000000014,-0.40000000000000036,0,7
0,1,-1,1,2934,6,3,0,-2,4,1.1999999999999993,248.5,0.6000000000000005,0,3
1,1,1,-1,3107,4,5,0,27,-2,6.5,419.70000000000005,0.6000000000000005,0,11
1,0,-1,0,-251,0,-2,0,2,-1,0,-20.700000000000045,0,-1,-5
0,0,0,0,-789,1,3,0,3,-1,-3.3000000000000007,56.700000000000045,0,0,5
0,0,0,0,572,4,8,0,3,0,-0.6000000000000014,199.79999999999995,0.40000000000000036,0,-9
0,0,-1,-1,-3333,-8,-11,-2,2,-5,-8.3,-783.8999999999999,-1,-2,4
1,0,1,-1,1548,6,12,0,21,-17,-1.5999999999999979,171.5,0.20000000000000018,0,0
1,0,-1,1,14,-1,-8,2,0,0,-0.6999999999999993,108.20000000000005,0.20000000000000018,0,-8
1,1,-1,0,519,6,9,0,3,2,-1.5,188.70000000000005,0.20000000000000018,-1,-36
1,0,0,0,466,-2,2,0,-8,-1,1.5999999999999979,9.599999999999909,0.40000000000000036,0,0
1,1,-1,-1,-221,2,2,0,6,1,-1.9000000000000021,137.70000000000005,0,-2,13
0,1,-1,0,1120,-1,-1,0,0,-3,1.3999999999999986,6.099999999999909,0.20000000000000018,-1,0
1,0,1,1,-431,0,6,1,22,-1,0.3000000000000007,116.70000000000005,0,2,-5
0,1,-1,1,350,1,1,0,-8,1,0.3000000000000007,81.70000000000005,-0.20000000000000018,0,10
1,1,1,0,3364,7,6,0,2,1,4.300000000000001,499.10000000000014,1,1,20
0,0,-1,1,-953,-5,-2,0,0,0,0.1999999999999993,-263.89999999999986,0,0,-6
1,0,1,1,650,3,10,0,37,1,0.7999999999999972,208.70000000000005,0,2,15
0,0,1,0,949,-2,4,0,20,-3,-4.299999999999997,-84,0,1,17
1,1,-1,1,285,2,5,0,-1,-1,0.10000000000000142,118.70000000000005,0.20000000000000018,0,5
1,0,-1,1,2722,4,2,0,-3,0,6.100000000000001,248.79999999999995,0.6000000000000005,0,-15
0,1,-1,0,454,-1,4,0,5,-3,5.400000000000002,103.80000000000018,0,-1,-22
1,0,0,0,-3280,-4,0,0,-30,-5,-5.300000000000001,-375.60000000000014,-0.7999999999999998,0,-32
1,1,1,0,-232,3,0,0,6,0,-0.1999999999999993,33.799999999999955,0.20000000000000018,1,4
0,0,0,-1,-1407,-5,-7,0,-2,0,-0.09999999999999787,-200.4000000000001,-0.20000000000000018,-1,7
1,0,-1,0,728,-3,-5,0,27,-1,0.6000000000000014,-61.600000000000136,0.20000000000000018,-1,16
1,1,1,1,2416,4,4,0,64,2,-3,124.10000000000014,0.40000000000000036,2,0
1,1,0,0,74,1,1,0,2,-3,-2.3999999999999986,78,-0.20000000000000018,0,-4
1,1,1,0,-1051,2,0,0,-27,0,2.200000000000003,123.89999999999986,-0.20000000000000018,1,-25
0,0,-1,0,-3600,-7,-7,0,1,2,-5.400000000000002,-473.70000000000005,-1,-1,1
1,1,0,-1,-736,-2,-2,0,-38,-4,0.8000000000000007,-144.5,0,-1,-21
0,0,-1,-1,-1993,-4,-9,-1,-5,-3,-9,-441.29999999999995,-0.40000000000000036,-2,-15
0,1,-1,1,79,0,-5,0,92,-3,1.3000000000000007,-15.299999999999955,-0.20000000000000018,0,1
1,1,1,1,3657,12,16,0,9,0,6.699999999999999,712.5000000000002,0.39999999999999947,2,14
1,0,-1,1,558,-2,-4,1,0,-2,3.700000000000003,46.799999999999955,0,0,9
1,0,1,0,582,3,-2,0,3,-1,-3.3000000000000007,24.800000000000182,0.40000000000000036,1,-6
0,0,-1,-1,-3324,-4,-2,-1,0,0,-6.200000000000003,-383.20000000000005,-0.5999999999999996,-2,6
1,0,1,-1,-3464,-4,-7,0,-3,-1,-3,-333.10000000000014,-0.7999999999999998,0,-19
1,0,1,1,811,2,4,0,9,0,-4.199999999999999,104.90000000000009,0.20000000000000018,2,21
1,1,1,1,77,0,-2,0,2,0,-0.8999999999999986,-25.200000000000045,0.40000000000000036,2,8
0,0,1,-1,-2091,-5,-11,0,4,3,-1.3000000000000007,-384.8000000000002,-0.40000000000000036,0,-12
0,1,-1,0,-347,-2,-4,0,0,0,-2.3999999999999986,-113,-0.40000000000000036,-1,15
0,0,0,1,-3135,-7,-14,0,-36,0,-0.8000000000000007,-391.89999999999986,-1,1,-15
1,1,1,0,563,4,2,0,57,1,-0.5,68.70000000000005,-0.20000000000000018,1,-18
0,0,1,-1,-4421,-7,-4,-1,20,1,-6.699999999999999,-637.4000000000001,-1.2000000000000002,0,-15
0,1,-1,-1,-1040,-1,-5,0,-8,2,-2.6000000000000014,-94.70000000000005,0,-2,3
1,0,-1,0,-1385,-3,1,0,-3,-1,-5.899999999999999,-211.0999999999999,-0.20000000000000018,-1,-25
0,0,-1,0,-547,0,1,0,1,-2,-1.6999999999999993,-37.5,0.20000000000000018,-1,-9
1,1,-1,0,-532,-5,-6,0,0,0,4.600000000000001,-79.70000000000005,-0.1999999999999993,-1,-9
0,0,-1,-1,-1496,-1,2,0,-18,-1,-1.2999999999999972,-112.70000000000005,-0.40000000000000036,-2,-9
1,0,-1,1,914,3,-1,0,-26,3,2.6000000000000014,103,0.40000000000000036,0,4
0,1,-1,-1,-3526,-6,-10,-1,-6,1,-0.40000000000000213,-499.10000000000014,-0.7999999999999998,-2,-5
0,1,1,0,-538,-3,-6,0,-77,1,-2,-254.29999999999995,0.20000000000000018,1,21
1,1,0,0,2306,4,4,0,16,3,0.3000000000000007,172.9000000000001,0.40000000000000036,0,19
0,0,1,0,961,1,-2,0,22,-2,3.3000000000000007,85.70000000000005,0,1,-3
0,0,-1,0,55,-3,-6,0,21,1,3.5,-144.10000000000014,0.20000000000000018,-1,-19
0,0,0,0,82,4,9,0,-3,1,-2.3000000000000007,81.40000000000009,-0.20000000000000018,0,-18
1,1,0,0,1470,2,-1,0,-9,-1,2.3000000000000007,248.0999999999999,0.20000000000000018,0,28
0,1,-1,0,-4275,-5,-6,0,1,-1,-2.6000000000000014,-351.9000000000001,-1,-1,-17
1,1,0,1,2148,2,4,1,-90,3,-0.8000000000000007,248.5999999999999,0.6000000000000005,1,11
1,1,-1,1,1716,3,0,0,1,1,5.399999999999999,261,0.40000000000000036,0,8
1,1,0,-1,668,0,-9,0,13,-2,2.8000000000000007,-48.200000000000045,0.20000000000000018,-1,-1
1,1,1,0,-2216,-2,-1,0,1,-3,-2.099999999999998,-189.60000000000014,-0.40000000000000036,1,-11
1,1,-1,0,477,6,7,0,-21,0,-5.800000000000001,159.4000000000001,0,-1,-11
0,1,-1,1,-2546,-5,-3,0,2,-1,-2,-226.70000000000005,-0.7999999999999998,0,-19
0,1,0,-1,-826,-2,-5,0,9,-2,-3.3999999999999986,-173.9000000000001,-0.20000000000000018,-1,-4
1,0,0,0,-554,-2,0,1,3,-3,0,154.89999999999986,0,0,12
0,0,-1,0,-2383,-7,-11,0,-6,-1,1.1000000000000014,-268.29999999999995,-0.20000000000000018,-1,-3
1,0,0,0,1099,3,1,0,0,1,-1.5,3.6000000000001364,0.20000000000000018,0,4
1,1,1,0,687,3,4,0,1,2,3.5,205,0.20000000000000018,1,13
1,0,0,0,881,0,-3,0,-4,-1,3,4.599999999999909,0.39999999999999947,0,-17
1,1,1,1,2681,8,7,0,10,6,5,503.9999999999998,0.39999999999999947,2,27
0,0,-1,0,98,1,1,0,3,-1,-1,7.599999999999909,0,-1,-8
0,1,-1,-1,37,-2,-3,-1,-5,-2,-0.7000000000000028,-176.10000000000014,0,-2,8
0,1,1,0,57,4,14,0,0,-3,1,137.29999999999995,0.40000000000000036,1,-3
1,1,1,0,3209,8,11,1,0,-1,4,423,1,1,-24
1,1,-1,0,-524,2,2,0,11,-1,0.9000000000000021,43.90000000000009,-0.20000000000000018,-1,-25
1,1,-1,1,1369,4,3,0,-31,7,-0.09999999999999787,171.4000000000001,0.20000000000000018,0,-7
0,1,-1,0,-382,-1,2,0,-83,-1,-1.6999999999999993,-149.29999999999995,0,-1,-9
1,1,1,-1,267,1,-2,0,-6,0,2.3000000000000007,59.899999999999864,0.20000000000000018,0,3
1,0,-1,0,-301,1,3,0,1,1,0,3.900000000000091,0,-1,-19
0,1,-1,0,-479,0,-1,0,-3,-3,-1,-12.5,-0.20000000000000018,-1,1
0,1,0,0,3031,5,6,0,-3,1,4.399999999999999,288,1,0,16
1,1,1,0,409,6,13,0,-2,3,-1.5,324.60000000000014,0.20000000000000018,1,-4
0,0,1,0,-639,-1,2,0,21,0,-5.899999999999999,-176.5999999999999,0.20000000000000018,1,-11
1,0,1,0,1371,4,7,0,-7,1,2,207.9000000000001,0.40000000000000036,1,-7
0,0,0,-1,-990,-4,-6,0,-30,0,-0.5,-166.39999999999986,-0.40000000000000036,-1,13
1,1,1,0,1441,3,3,0,29,0,2.400000000000002,145.0999999999999,0.40000000000000036,1,-9
1,1,1,0,525,6,8,0,3,1,0.29999999999999716,254.20000000000005,0.20000000000000018,1,-32
1,1,1,0,2364,6,2,0,1,1,1.1000000000000014,248.89999999999986,0,1,1
1,1,1,0,766,3,1,0,1,2,0.10000000000000142,193.70000000000005,0,1,12
1,0,-1,0,1094,7,10,1,5,-1,3,499.9000000000001,0.39999999999999947,-1,-35
0,0,-1,0,-3284,-6,-6,0,29,-4,-5.100000000000001,-508.60000000000014,-1,-1,-11
1,1,1,1,-1268,2,6,0,0,1,-1,150,-0.20000000000000018,2,-24
0,0,0,-1,-4226,-8,-10,-1,2,1,-3.8000000000000007,-555.3,-1,-1,-1
0,0,-1,0,11,-1,0,0,1,-5,0.1999999999999993,-107.5,-0.20000000000000018,-1,-16
0,1,-1,0,972,-1,-4,0,-7,-2,-0.1999999999999993,-22.59999999999991,0,-1,19
1,0,-1,0,-2576,-3,-2,0,-19,-2,-1.5,-177.39999999999986,-0.7999999999999998,-1,-20
1,0,0,0,-1326,-8,-10,0,-8,3,2.8999999999999986,-260.79999999999995,-0.5999999999999996,0,3
1,1,1,1,-560,0,2,0,-22,2,0.8000000000000007,106.59999999999991,-0.20000000000000018,2,9
1,1,1,0,1766,3,3,0,1,0,0.3000000000000007,174.5,0.20000000000000018,1,22
0,1,0,0,2384,4,7,0,29,1,0.5999999999999979,236.39999999999986,0.5999999999999996,0,-18
0,0,-1,1,-1047,-1,-1,0,0,0,-5,-154.5999999999999,0,0,-7
0,0,-1,1,-2950,-8,-11,0,45,3,-0.3000000000000007,-379.79999999999995,-0.6000000000000005,0,-24
0,0,0,-1,-1447,-5,-8,0,0,1,1.1999999999999993,-216.70000000000005,-0.20000000000000018,-1,-20
1,0,-1,0,1630,1,0,0,4,-1,4.899999999999999,227.70000000000005,0.20000000000000018,-1,10
1,1,-1,0,-2044,-1,2,0,1,-1,0.8000000000000007,11.799999999999955,-0.40000000000000036,-1,-18
1,0,0,0,1098,0,-1,0,1,-1,0.3000000000000007,92,0.40000000000000036,0,11
0,0,0,1,-3173,-8,-8,0,-3,-3,-1,-387.20000000000005,-0.7999999999999998,1,0
0,0,-1,1,-1423,-6,-6,0,4,-6,-0.3000000000000007,-288.20000000000005,-0.39999999999999947,0,8
0,0,-1,0,-1028,-2,-2,0,0,2,2.3000000000000007,-70.40000000000009,-0.20000000000000018,-1,-19
0,1,-1,0,-279,4,8,0,-21,2,-0.09999999999999787,184,0.20000000000000018,-1,-3
1,1,1,0,-579,9,15,0,2,0,-0.5999999999999979,280.5999999999999,-0.20000000000000018,1,-12
1,1,1,-1,896,8,12,0,-26,7,0.6999999999999993,311.89999999999986,0.20000000000000018,0,-8
1,1,1,1,2774,5,4,0,0,1,1.6000000000000014,290.5,1,2,19
0,0,-1,1,-703,-4,-6,0,3,2,1.4000000000000021,-164.19999999999982,-0.40000000000000036,0,-18
0,0,-1,0,1885,1,0,0,3,0,0.40000000000000213,120.70000000000005,0.6000000000000005,-1,3
1,1,-1,1,1239,5,5,0,1,1,-1,170.5999999999999,0.40000000000000036,0,17
1,0,-1,0,-289,2,1,0,-3,2,-1.5,75.5,0,-1,-5
1,0,0,0,3581,1,-4,0,47,-1,7,305.20000000000005,0.6000000000000005,0,11
0,0,1,-1,-3823,-6,-1,-1,4,0,-2,-355.9000000000001,-1.1999999999999993,0,-4
0,0,0,-1,265,-4,-10,0,-1,-4,4.800000000000001,-161.9000000000001,0,-1,14
0,0,-1,0,-4301,-5,-5,-1,20,1,-6.699999999999999,-628.2,-1,-1,-35
1,1,1,0,-1918,-1,4,0,-3,-2,0.3000000000000007,5.5,-0.20000000000000018,1,-12
1,1,0,0,955,5,4,0,-6,6,-2.1000000000000014,218.5,0.40000000000000036,0,-10
0,0,1,1,-442,0,5,0,-10,1,-2.099999999999998,-103.5,0,2,-1
0,0,-1,-1,-393,-4,-3,0,-4,5,-0.6999999999999993,-183.30000000000018,0,-2,-11
0,0,1,0,466,-1,-6,0,9,-7,-0.5999999999999979,-165.20000000000005,0,1,5
1,1,0,1,576,3,7,1,4,-1,2.900000000000002,324.70000000000005,0,1,-9
0,1,1,0,-1705,-2,3,0,-2,4,-0.8000000000000007,-98.70000000000005,-0.20000000000000018,1,2
1,0,-1,-1,-1400,-5,-2,-1,42,-3,-5.199999999999999,-391.60000000000014,-0.20000000000000018,-2,3
0,0,-1,-1,-983,-1,0,0,-23,3,0.8000000000000007,-43.899999999999864,-0.40000000000000036,-2,-12
1,0,1,0,-393,-1,-2,0,-6,6,3.099999999999998,-77.5,-0.20000000000000018,1,3
1,1,1,0,3409,6,5,0,7,-2,2.6000000000000014,388.10000000000014,1,1,11
0,1,1,1,768,2,2,0,5,-3,-0.8000000000000007,109.5,0,2,0
0,0,0,0,-2213,-2,0,0,0,-1,-3.599999999999998,-167.20000000000005,-0.40000000000000036,0,-20
1,0,1,1,-206,-1,-1,0,-10,4,0.7000000000000028,-15.900000000000091,0,2,5
0,1,0,0,3163,5,2,0,8,1,2.5,224.80000000000018,0.7999999999999998,0,3
1,1,-1,0,-368,0,-4,0,10,-2,1,12.799999999999955,-0.40000000000000036,-1,-3
1,1,-1,-1,1615,2,8,0,48,5,2.8000000000000007,138.9000000000001,0.6000000000000005,-2,-6
1,1,0,1,4325,8,13,0,-2,1,1.3000000000000007,435.79999999999995,1.2000000000000002,1,4
1,0,0,0,2767,1,-4,0,-6,1,3.8000000000000007,140.89999999999986,0.6000000000000005,0,16
0,0,0,0,-1919,-4,-8,0,-2,2,-0.3000000000000007,-354.60000000000014,-0.6000000000000005,0,-59
1,0,1,0,-907,-1,0,0,2,0,-1.9000000000000021,-159.5,-0.20000000000000018,1,-8
0,1,1,-1,1760,7,8,0,3,0,-0.5,343.5999999999999,0.20000000000000018,0,-4
0,0,1,-1,-2552,-2,3,0,3,0,-2.3000000000000007,-246.80000000000018,-0.7999999999999998,0,-21
0,1,1,0,-872,-3,-10,0,-3,-2,2.900000000000002,-131.70000000000005,-0.20000000000000018,1,4
1,0,0,0,-1880,1,2,0,29,-1,-3.8999999999999986,20.699999999999818,-0.20000000000000018,0,-9
0,0,1,-1,-2325,-4,-6,-1,7,0,-3.599999999999998,-453.0999999999999,-0.40000000000000036,0,-6
0,1,1,0,-2431,-4,-1,0,195,0,0.8000000000000007,-167.79999999999995,-0.40000000000000036,1,-8
0,0,-1,-1,-3389,-7,-4,0,-6,-2,-4.699999999999999,-426.6999999999998,-0.7999999999999998,-2,-8
0,0,-1,-1,318,0,-4,0,3,-1,1.2000000000000028,42.299999999999955,0.20000000000000018,-2,0
1,0,0,-1,2115,5,6,0,-50,2,1,181,0.6000000000000005,-1,-4
0,0,-1,0,-848,-7,-8,0,1,0,0.3000000000000007,-301.9000000000001,-0.40000000000000036,-1,-9
0,0,1,0,-1071,-6,-13,0,-1,-3,0,-203.4000000000001,-0.20000000000000018,1,13
0,0,0,-1,-1051,-3,-1,0,2,-1,0.8000000000000007,29.90000000000009,-0.20000000000000018,-1,-5
1,0,1,1,596,0,1,0,-7,3,-3.700000000000003,36.59999999999991,0.40000000000000036,2,9
0,0,0,0,-4548,-9,-9,0,-47,-1,-5.899999999999999,-613.9000000000001,-1,0,3
1,1,1,0,2196,3,2,0,-63,3,0.6000000000000014,203.20000000000005,0.5999999999999996,1,23
1,1,1,-1,-764,4,8,0,5,0,-1.1999999999999993,179.20000000000005,0.20000000000000018,0,-18
1,1,1,0,758,5,7,0,23,3,1.3000000000000007,251,0.40000000000000036,1,-25
1,0,1,0,957,0,0,0,0,-1,-1.2000000000000028,140.79999999999995,0.20000000000000018,1,19
0,1,0,0,930,6,13,0,-3,-1,-0.1999999999999993,291.70000000000005,0.20000000000000018,0,-14
0,1,1,0,176,1,-3,0,-2,-1,-0.6000000000000014,-53.700000000000045,0.20000000000000018,1,-12
0,1,-1,0,-3279,-4,-4,0,1,2,-5.199999999999999,-359,-0.6000000000000005,-1,-17
0,0,-1,0,-2193,-5,-3,0,1,-3,-0.5,-252.69999999999982,-0.6000000000000005,-1,-24
0,1,1,1,-371,-1,-2,0,4,-2,1.5,-2.7000000000000455,-0.20000000000000018,2,2
0,1,1,0,-2906,-3,2,0,47,-2,-4.5,-193.29999999999995,-0.7999999999999998,1,-11
0,0,0,0,-845,-3,-3,-1,-8,2,0.6000000000000014,-176.89999999999986,-0.40000000000000036,0,8
0,1,1,1,-116,-2,0,0,4,-5,0,0.10000000000013642,0.20000000000000018,2,27
0,0,-1,0,-2754,-3,-2,0,-23,2,0.09999999999999787,-315.20000000000005,-0.7999999999999998,-1,-48
1,1,0,0,2348,3,6,0,23,1,4.200000000000003,424.20000000000005,0.40000000000000036,0,23
0,1,-1,0,374,1,-1,0,2,-3,0.10000000000000142,59.799999999999955,0.20000000000000018,-1,-8
0,0,-1,0,-388,-4,-8,0,-1,1,-1,-265,-0.20000000000000018,-1,15
0,1,-1,0,-987,-1,-2,0,25,-1,-3.1999999999999993,-69.20000000000005,0,-1,-12
0,0,-1,-1,2378,5,7,0,5,0,1.9000000000000021,300.1999999999998,0.40000000000000036,-2,-11
0,0,1,0,-801,-2,-2,0,110,-2,1,-46.5,0.20000000000000018,1,4
1,0,0,1,306,-1,-5,0,5,0,3.3999999999999986,2.2999999999999545,0,1,-8
0,0,-1,1,2271,7,6,0,4,-3,1.6000000000000014,342.1999999999998,0.6000000000000005,0,-4
1,0,-1,0,481,0,-4,0,0,2,1.3000000000000007,-34.299999999999955,0.20000000000000018,-1,12
0,0,1,0,818,0,0,0,-2,2,0.40000000000000213,87.39999999999986,0.20000000000000018,1,16
1,1,-1,1,1740,1,1,0,-3,1,1.5,140.0999999999999,0.40000000000000036,0,19
1,1,1,0,-3491,-4,-3,0,-1,2,-2.3999999999999986,-286.4000000000001,-0.6000000000000005,1,-36
1,1,1,0,-328,1,6,0,3,1,1.3000000000000007,62,0,1,19
1,0,-1,-1,625,-1,3,0,-1,0,1.2999999999999972,122.40000000000009,0.20000000000000018,-2,-4
1,1,1,0,712,5,7,0,0,0,2.8999999999999986,303.9000000000001,0.20000000000000018,1,-10
1,1,1,0,4988,9,12,0,7,3,3.6999999999999993,644.5,1.4000000000000004,1,25
0,1,0,1,3255,5,9,0,24,4,0.7000000000000028,400.29999999999995,1,1,15
1,0,-1,1,5326,6,3,2,4,3,11.1,616.0999999999999,1.2000000000000002,0,-4
0,0,-1,-1,-2271,-5,-5,0,2,0,-6.100000000000001,-401.0999999999999,-0.6000000000000005,-2,-10
1,1,0,0,2840,5,5,0,0,-3,0.9000000000000021,329.5,0.8000000000000007,0,16
1,1,-1,1,1008,6,11,0,-1,-1,2,309,0.20000000000000018,0,-8
0,0,0,1,-1938,-3,3,0,-2,2,-3.099999999999998,-224.70000000000005,-0.20000000000000018,1,-19
1,1,1,0,1381,0,1,0,24,2,-1.5,13.099999999999909,0.20000000000000018,1,13
1,1,1,0,836,1,0,0,-1,-1,0.40000000000000213,119.20000000000005,0.39999999999999947,1,10
0,1,-1,0,-1348,0,1,0,-17,3,-2.6999999999999993,-87,-0.5999999999999996,-1,-13
1,1,1,0,1245,1,2,0,5,0,-2.5,71.09999999999991,0.6000000000000005,1,25
1,0,1,0,1151,8,10,0,2,-1,-1,268.5,0.20000000000000018,1,-3
0,1,1,0,-189,-2,-3,0,67,1,0,3.099999999999909,0,1,6
0,1,-1,0,7,0,-3,1,-24,-2,0.8000000000000007,106,-0.39999999999999947,-1,24
1,1,-1,0,842,3,7,0,0,-1,0.1999999999999993,191.29999999999995,0,-1,-11
0,0,-1,0,2387,1,1,0,23,1,1.7000000000000028,116.09999999999991,0.6000000000000005,-1,4
0,0,-1,1,-606,-4,-7,0,41,1,1.4000000000000021,-184.5,-0.20000000000000018,0,-4
0,1,-1,0,-2158,-3,-2,0,3,-2,2.5,-211.79999999999995,-0.20000000000000018,-1,-61
0,1,1,1,-121,1,4,0,5,-1,-4.599999999999998,25.299999999999955,-0.20000000000000018,2,4
0,0,1,1,-729,-1,-1,0,5,-1,-3.1000000000000014,-90.29999999999995,-0.20000000000000018,2,35
1,1,1,0,-1958,-2,-2,0,-11,0,-1.8999999999999986,-61.09999999999991,-0.20000000000000018,1,0
1,0,1,0,-713,1,1,0,-15,0,-4.900000000000002,-134.20000000000005,0,1,5
1,0,1,1,716,2,7,0,-2,0,-1,141.79999999999995,0.5999999999999996,2,28
0,1,1,0,-477,4,3,0,1,2,0,98.89999999999986,0.20000000000000018,1,-32
1,1,-1,0,-95,3,0,0,-25,-1,3.5,147.5,0.20000000000000018,-1,-16
0,0,-1,-1,-3300,-7,-8,0,0,-4,-2.8000000000000007,-400.4000000000001,-0.7999999999999998,-2,-20
1,1,1,-1,-3160,-2,5,-1,2,0,-6.099999999999998,-307.70000000000005,-0.5999999999999996,0,1
0,0,1,0,-388,-3,-7,0,0,-1,-6.199999999999999,-254.20000000000005,-0.40000000000000036,1,19
0,0,-1,0,396,-2,-3,0,74,-2,-1.8999999999999986,-74,0,-1,1
1,1,1,1,1581,3,4,0,-1,3,3.6000000000000014,287.0999999999999,0.20000000000000018,2,-3
1,1,1,-1,1803,4,5,0,-5,4,5.099999999999998,329.89999999999986,0.40000000000000036,0,1
1,1,1,0,615,-1,1,0,192,0,2.5,75.10000000000014,0.20000000000000018,1,0
0,1,1,-1,94,0,-2,0,2,0,3.599999999999998,-16.399999999999864,-0.20000000000000018,0,-37
0,0,-1,0,-1375,-4,-8,0,-31,-2,-0.6000000000000014,-159,-0.20000000000000018,-1,-22
1,0,0,0,2001,0,0,0,4,1,3.6000000000000014,90.90000000000009,0.20000000000000018,0,17
0,1,-1,0,-2963,-7,-3,0,-2,1,-1.9000000000000021,-295.20000000000005,-0.6000000000000005,-1,-10
1,1,1,0,2897,7,7,0,-1,1,1.5,339.0999999999999,0.6000000000000005,1,-18
0,1,-1,0,-163,-2,-2,0,-3,1,3.400000000000002,-39.69999999999982,0,-1,-6
0,1,-1,0,-3905,-3,-3,0,-4,4,-3.8000000000000007,-288.9000000000001,-1,-1,5
0,1,-1,0,-1282,-4,-6,0,-5,3,-3,-233.5999999999999,-0.40000000000000036,-1,4
1,1,-1,0,1931,3,3,0,-2,0,5,271.0999999999999,0.40000000000000036,-1,10
0,0,1,1,-1363,-2,-2,0,-1,-2,-1.1999999999999993,-151.89999999999986,-0.20000000000000018,2,1
1,1,0,1,2383,5,10,0,4,2,3.3999999999999986,337.29999999999995,0.40000000000000036,1,-6
0,0,-1,-1,-1083,-5,-2,-1,-6,-4,-0.8999999999999986,-221.79999999999995,-0.40000000000000036,-2,7
1,0,0,0,899,-1,-2,0,25,0,-0.5,-18.799999999999955,0,0,9
1,1,1,0,678,2,4,0,3,0,-0.5,87.30000000000018,0.20000000000000018,1,4
0,0,1,0,-1510,-2,-5,0,-1,2,-2.3000000000000007,-210.79999999999995,-0.6000000000000005,1,-28
1,1,1,1,3548,3,3,0,3,0,3.3999999999999986,322.89999999999986,0.8000000000000007,2,15
0,0,1,0,-1635,-2,-3,0,-5,-1,-0.10000000000000142,-87.40000000000009,-0.5999999999999996,1,-9
1,0,-1,0,2852,4,4,0,-1,0,0.1999999999999993,314.29999999999995,0.40000000000000036,-1,11
0,0,0,0,275,-1,-6,0,-46,1,-3,-113,0.20000000000000018,0,32
1,1,-1,1,-602,0,1,0,1,1,-2.8999999999999986,-50.5,-0.20000000000000018,0,0
1,1,-1,1,2444,6,3,0,2,0,0.3999999999999986,269,0.40000000000000036,0,-4
0,0,-1,-1,-5547,-6,-3,-1,-82,1,-7.399999999999999,-573.5,-1.5999999999999996,-2,-24
1,1,1,0,337,7,9,0,-4,4,4.300000000000001,445.3000000000002,0.40000000000000036,1,0
1,0,-1,0,-1045,1,3,0,2,-2,-1.8000000000000007,-48,0.20000000000000018,-1,-14
0,1,1,-1,1178,8,12,-1,0,-1,-1,171.20000000000005,0.20000000000000018,0,20
1,1,0,0,-1370,-3,0,0,-1,-2,-4.800000000000001,-87.39999999999986,-0.40000000000000036,0,-1
0,0,1,0,1894,1,0,0,5,0,-5.5,23,0.40000000000000036,1,43
0,0,0,0,-1612,-2,-2,0,-4,0,-4.800000000000001,-203.29999999999995,-0.40000000000000036,0,12
0,1,-1,0,-911,1,2,0,-68,-1,1,46.5,-0.20000000000000018,-1,-8
1,1,0,0,-478,-2,0,0,-1,3,1.3000000000000007,-39.299999999999955,0,0,0
0,0,1,0,346,-1,-1,0,8,-1,-2.6999999999999993,-47.80000000000018,0,1,14
0,1,-1,0,929,2,1,0,-2,0,3.1999999999999993,174,0.40000000000000036,-1,8
1,0,0,1,-957,-1,2,0,12,-1,-5.400000000000002,-191.20000000000005,-0.20000000000000018,1,-8
0,1,1,0,-589,0,-2,0,0,2,1.3000000000000007,-21,0,1,-3
0,0,0,0,926,1,-3,0,0,-1,-0.3000000000000007,33.299999999999955,0.20000000000000018,0,16
0,0,-1,0,-1522,-2,1,0,5,-1,-3.5,-232.20000000000005,-0.40000000000000036,-1,-25
0,0,-1,0,707,2,-1,0,-4,-3,1.5,31.09999999999991,0.20000000000000018,-1,-7
1,1,-1,1,1331,4,0,0,-2,1,5.099999999999998,232.9000000000001,0.5999999999999996,0,-7
1,0,1,0,2447,7,6,0,9,2,3.6999999999999993,348.5,0.5999999999999996,1,8
0,0,-1,-1,-1472,-4,-5,0,0,-2,-0.5,-184.80000000000018,-0.40000000000000036,-2,14
1,1,-1,0,-305,-3,-2,0,5,-1,5.399999999999999,-10,-0.20000000000000018,-1,9
0,1,1,0,-2473,-4,-5,0,4,-1,0.1999999999999993,-272,-0.6000000000000005,1,-8
1,0,1,0,1552,7,9,0,-2,-1,-0.8999999999999986,198.79999999999995,0.5999999999999996,1,2
1,1,-1,0,-1048,0,2,0,-24,-1,4.599999999999998,62.200000000000045,-0.20000000000000018,-1,-11
1,0,-1,0,-512,0,2,0,-1,-1,1.9000000000000021,72.60000000000014,0.20000000000000018,-1,2
1,1,-1,1,1696,4,3,0,12,1,2.5,269.5,0.40000000000000036,0,-21
0,0,-1,0,-4114,-5,-5,0,2,0,-3.6000000000000014,-323.79999999999995,-1,-1,-20
0,1,-1,1,1285,1,-4,0,-4,2,4.899999999999999,77.29999999999995,0.20000000000000018,0,8
0,1,-1,0,-1528,-3,1,0,0,2,-4.000000000000002,-148.39999999999986,-0.39999999999999947,-1,-16
0,0,-1,-1,1230,5,8,0,-24,1,-0.7999999999999972,165,0.20000000000000018,-2,-12
0,0,-1,-1,-3046,-6,-7,0,-4,-2,-5.200000000000003,-460.29999999999995,-0.7999999999999998,-2,-13
1,1,1,0,3558,8,12,0,7,0,2.900000000000002,369.60000000000014,0.7999999999999998,1,9
